web-scraper-order,web-scraper-start-url,product_name,price,product_sold
"1705482488-819","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Arjuna Weda Gamis Azkiya Wanita 106984679","799.000","1 Terjual"
"1705482488-820","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Arjuna Weda Gamis Azkiya Wanita 114872560","799.000","1 Terjual"
"1705482488-821","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Wynona One Set Blouse Wanita 116916054","799.900","1 Terjual"
"1705482488-822","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Mariya Overall Wanita 107037271","799.900","1 Terjual"
"1705482488-823","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Women Floral Border Dress 105113067","799.900",""
"1705482488-824","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Islamic High Waist Dress Panjang Kaftan Wanita 105048094","799.900",""
"1705482488-825","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Dress Motif Wanita 118204926","839.900","1 Terjual"
"1705482488-826","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Signature Sluna One Set Wanita 107040892","849.900","6 Terjual"
"1705482488-827","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Girls Grimhilt Rosa Blouse Anak Perempuan 117960389","849.900",""
"1705482488-828","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition ED92 Islamic Lace Long Dress Kaftan 105048110","899.900","1 Terjual"
"1705482488-829","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Fiona Dresse Wanita 106807940","1.199.900",""
"1705482488-830","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Leah One Set Wanita 117951371","1.249.900",""
"1705482488-831","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Joella One Set Blouse Wanita 117950694","1.249.900",""
"1705482488-832","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Kilana Dress Wanita 105017279","1.399.900","2 Terjual"
"1705482488-833","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Wanita Print Stripe 118204766","689.900",""
"1705482488-834","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Pocket Wanita 118204533","689.900",""
"1705482488-835","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Fashioanable Wanita 118204775","689.900",""
"1705482488-836","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Blouse Basic Wanita 118204935","689.900",""
"1705482488-837","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Desiree Tunik Wanita 117951264","699.900","2 Terjual"
"1705482488-838","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Bonita Tunik Wanita 115995257","699.900","2 Terjual"
"1705482488-839","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Girls Hilda Swanahilda Blouse Anak Perempuan 117960521","759.900",""
"1705482488-840","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Dress Panjang Wanita 118204953","789.900",""
"1705482488-841","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Arjuna Weda Gamis Azkiya Wanita 106984679","799.000","1 Terjual"
"1705482488-842","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Arjuna Weda Gamis Azkiya Wanita 114872560","799.000","1 Terjual"
"1705482488-843","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Wynona One Set Blouse Wanita 116916054","799.900","1 Terjual"
"1705482488-844","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Mariya Overall Wanita 107037271","799.900","1 Terjual"
"1705482488-845","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Women Floral Border Dress 105113067","799.900",""
"1705482488-846","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition Islamic High Waist Dress Panjang Kaftan Wanita 105048094","799.900",""
"1705482488-847","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Triset Casual Dress Motif Wanita 118204926","839.900","1 Terjual"
"1705482488-848","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Signature Sluna One Set Wanita 107040892","849.900","6 Terjual"
"1705482488-849","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Girls Grimhilt Rosa Blouse Anak Perempuan 117960389","849.900",""
"1705482488-850","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Edition ED92 Islamic Lace Long Dress Kaftan 105048110","899.900","1 Terjual"
"1705482488-851","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Exit Fiona Dresse Wanita 106807940","1.199.900",""
"1705482488-852","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Leah One Set Wanita 117951371","1.249.900",""
"1705482488-853","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Joella One Set Blouse Wanita 117950694","1.249.900",""
"1705482488-854","https://shopee.co.id/matahari?order=asc&page=0&shopCollection=157001468&sortBy=price","Expand Kilana Dress Wanita 105017279","1.399.900","2 Terjual"
